"global_run_id","run_id","accuracy","sensibilidad","especificidad","kappa","energy_consumed","gen_bacthsize","gen_epochs","gen_lr","gen_act_1","gen_act_2","gen_act_3","initdate","enddate","duration","co2_emissions","meter","cpu_energy","gpu_energy","ram_energy","tracking_mode","gpu_usage","architecture","epochs_reached"
"8788396d-dc56-4c1a-8010-005964a1d1be",acc03d64-fe80-4f8b-b3aa-7f0feeaf15bc,67.592354,0,0,0.6399218,0.067626916,64,90,0.001,"","","","2024-03-18T00:31:00","2024-03-18T00:51:00",1199.8762,0.013110357,codecarbon_proc_filter,0.020255346,0.045460887,0.0019106843,process,0,alexnet,81
"8788396d-dc56-4c1a-8010-005964a1d1be","866c3947-d7bc-47a8-b2bd-bcd7ca006469",67.592354,0,0,0.6399218,0.081578486,64,90,0.001,"","","","2024-03-18T00:30:59","2024-03-18T00:50:59",1199.6815,0.01581505,codecarbon_filter,0.020253323,0.04545646,0.015868697,machine,0,alexnet,81
"8788396d-dc56-4c1a-8010-005964a1d1be","2441d0c2-6b57-4953-a642-eb6a555e772b",67.592354,0,0,0.6399218,0.09089325,64,90,0.001,"","","","2024-03-18T00:30:59","2024-03-18T00:50:59",1199.5704,0.01762084,codecarbon,0.020120239,0.054908827,0.015864184,machine,0,alexnet,81
"8788396d-dc56-4c1a-8010-005964a1d1be","2394b243-3fa2-4012-9f54-da07909133bf",67.592354,0,0,0.6399218,0.10374429,64,90,0.001,"","","","2024-03-18T00:31:00","2024-03-18T00:50:59",1199.0,0.017536359,carbontracker_proc,0.0,0.0,0.0,process,0,alexnet,81
"8788396d-dc56-4c1a-8010-005964a1d1be",d7906951-5ba7-453e-9f59-656f3a02f22e,67.592354,0,0,0.6399218,0.051432684,64,90,0.001,"","","","2024-03-18T00:31:00","2024-03-18T00:50:58",1198.5636,0.0102615915,eco2ai,0.0,0.0,0.0,process,0,alexnet,81
"8788396d-dc56-4c1a-8010-005964a1d1be","2394b243-3fa2-4012-9f54-da07909133bf",67.592354,0,0,0.6399218,0.12104159,64,90,0.001,"","","","2024-03-18T00:31:00","2024-03-18T00:50:59",1199.0,0.019361475,carbontracker,0.0,0.0,0.0,machine,0,alexnet,81
"8788396d-dc56-4c1a-8010-005964a1d1be",e84c410c-dbb8-4452-987a-623c902b7d5a,67.592354,0,0,0.6399218,0.10576702,64,90,0.001,"","","","2024-03-18T00:31:00","2024-03-18T00:50:58",1198.0,,openzmeter,0.0,0.0,0.0,machine,0,alexnet,81
"8788396d-dc56-4c1a-8010-005964a1d1be","8bb5710a-5861-420a-8694-d5219dccb59c",67.592354,0,0,0.6399218,0.07712925,64,90,0.001,"","","","2024-03-18T00:31:00","2024-03-18T00:51:00",1199.7809,0.014952509,codecarbon_proc,0.020254325,0.0549145,0.0019604273,process,0,alexnet,81
"8e5d0d21-ae22-4784-86d0-343bee9ec47a","0ba04257-c9e5-484d-862f-b52eaf7418f3",60.382164,0,0,0.5601816,0.15385923,64,90,0.001,"","","","2024-03-18T22:17:57","2024-03-18T22:37:55",1198.0,0.02600751,carbontracker,0.0,0.0,0.0,machine,0,vgg16,19
"8e5d0d21-ae22-4784-86d0-343bee9ec47a","296c1ba5-19cb-427e-9ad5-56156dff635c",60.382164,0,0,0.5601816,0.10183906,64,90,0.001,"","","","2024-03-18T22:17:56","2024-03-18T22:37:56",1199.5408,0.019742824,codecarbon_proc,0.016106296,0.08377984,0.0019529208,process,0,vgg16,19
"8e5d0d21-ae22-4784-86d0-343bee9ec47a","4515fad0-5a0c-4836-a3d4-18dec31af6fd",60.382164,0,0,0.5601816,0.09266866,64,90,0.001,"","","","2024-03-18T22:17:56","2024-03-18T22:37:56",1199.8184,0.017965024,codecarbon_proc_filter,0.016109496,0.07452984,0.0020293172,process,0,vgg16,19
"8e5d0d21-ae22-4784-86d0-343bee9ec47a","95306fa9-ac50-4b4d-bd72-910b412c6366",60.382164,0,0,0.5601816,0.10627856,64,90,0.001,"","","","2024-03-18T22:17:56","2024-03-18T22:37:56",1199.2686,0.02060348,codecarbon_filter,0.016103376,0.0745183,0.015656881,machine,0,vgg16,19
"8e5d0d21-ae22-4784-86d0-343bee9ec47a",b753646b-a5a0-4415-8337-520c8133700e,60.382164,0,0,0.5601816,0.11561025,64,90,0.001,"","","","2024-03-18T22:17:57","2024-03-18T22:37:56",1198.9772,0.02241255,codecarbon,0.015997702,0.083764166,0.01584838,machine,0,vgg16,19
"8e5d0d21-ae22-4784-86d0-343bee9ec47a","9507ff2a-0d77-4021-a77f-c1daa73b1497",60.382164,0,0,0.5601816,0.13225202,64,90,0.001,"","","","2024-03-18T22:17:57","2024-03-18T22:37:55",1198.0,,openzmeter,0.0,0.0,0.0,machine,0,vgg16,19
"8e5d0d21-ae22-4784-86d0-343bee9ec47a","0ba04257-c9e5-484d-862f-b52eaf7418f3",60.382164,0,0,0.5601816,0.1385818,64,90,0.001,"","","","2024-03-18T22:17:57","2024-03-18T22:37:56",1199.0,0.023425097,carbontracker_proc,0.0,0.0,0.0,process,0,vgg16,19
"8e5d0d21-ae22-4784-86d0-343bee9ec47a","4947277b-8e3b-418f-869f-6b28343063d5",60.382164,0,0,0.5601816,0.08870632,64,90,0.001,"","","","2024-03-18T22:17:57","2024-03-18T22:37:55",1198.3955,0.017698241,eco2ai,0.0,0.0,0.0,process,0,vgg16,19
"9122b7da-1ac3-47fc-90b3-bb9f63565fc5","731cc24d-bdeb-4210-8036-581d9aede855",67.592354,0,0,0.6399218,0.08135845,64,90,0.001,"","","","2024-03-18T04:41:33","2024-03-18T05:01:29",1195.6788,0.015772393,codecarbon_filter,0.020280382,0.045463067,0.015615002,machine,0,alexnet,81
"9122b7da-1ac3-47fc-90b3-bb9f63565fc5","21f122f3-3e2b-4bab-b7e7-d3dfdcecabe4",67.592354,0,0,0.6399218,0.106482804,64,90,0.001,"","","","2024-03-18T04:41:33","2024-03-18T05:01:27",1194.0,,openzmeter,0.0,0.0,0.0,machine,0,alexnet,81
"9122b7da-1ac3-47fc-90b3-bb9f63565fc5","28d3d39d-a3d8-40f4-88ee-add121b8d58a",67.592354,0,0,0.6399218,0.05987195,64,90,0.001,"","","","2024-03-18T04:41:33","2024-03-18T05:01:27",1194.7776,0.011945352,eco2ai,0.0,0.0,0.0,process,0,alexnet,81
"9122b7da-1ac3-47fc-90b3-bb9f63565fc5",afd9c804-e3a5-41d7-89b2-164eedf3ce01,67.592354,0,0,0.6399218,0.10205679,64,90,0.001,"","","","2024-03-18T04:41:33","2024-03-18T05:01:28",1195.0,0.017251112,carbontracker_proc,0.0,0.0,0.0,process,0,alexnet,81
"9122b7da-1ac3-47fc-90b3-bb9f63565fc5","0ff36325-2a85-41c8-9c37-f1a9d44fd296",67.592354,0,0,0.6399218,0.09085639,64,90,0.001,"","","","2024-03-18T04:41:32","2024-03-18T05:01:28",1195.3563,0.017613692,codecarbon,0.020276962,0.054777622,0.015801804,machine,0,alexnet,81
"9122b7da-1ac3-47fc-90b3-bb9f63565fc5","5f9a9539-b83d-4af1-9233-a9cc930152ca",67.592354,0,0,0.6399218,0.07707988,64,90,0.001,"","","","2024-03-18T04:41:33","2024-03-18T05:01:29",1195.9602,0.014942937,codecarbon_proc,0.020283949,0.05479581,0.0020001226,process,0,alexnet,81
"9122b7da-1ac3-47fc-90b3-bb9f63565fc5","06828103-4b4d-4481-856f-3b6c9824ecc3",67.592354,0,0,0.6399218,0.06771624,64,90,0.001,"","","","2024-03-18T04:41:32","2024-03-18T05:01:29",1196.2179,0.013127673,codecarbon_proc_filter,0.020287424,0.04547575,0.0019530663,process,0,alexnet,81
"9122b7da-1ac3-47fc-90b3-bb9f63565fc5",afd9c804-e3a5-41d7-89b2-164eedf3ce01,67.592354,0,0,0.6399218,0.11656657,64,90,0.001,"","","","2024-03-18T04:41:33","2024-03-18T05:01:28",1195.0,0.018605042,carbontracker,0.0,0.0,0.0,machine,0,alexnet,81
a1a460e1-e6d9-4c51-899d-f6135acd8be7,"68c32d48-6b2d-4f45-bed6-303e7e1ae7be",60.382164,0,0,0.5601816,0.15342507,64,90,0.001,"","","","2024-03-18T17:06:57","2024-03-18T17:26:52",1195.0,0.02593412,carbontracker,0.0,0.0,0.0,machine,0,vgg16,19
a1a460e1-e6d9-4c51-899d-f6135acd8be7,e9aa54ba-4387-4b93-bd9f-997a28c938b0,60.382164,0,0,0.5601816,0.106265105,64,90,0.001,"","","","2024-03-18T17:06:57","2024-03-18T17:26:53",1195.8195,0.020600872,codecarbon_filter,0.016360782,0.07429058,0.015613738,machine,0,vgg16,19
a1a460e1-e6d9-4c51-899d-f6135acd8be7,"45164005-0341-494d-bd87-b8892f3a3bc0",60.382164,0,0,0.5601816,0.10198607,64,90,0.001,"","","","2024-03-18T17:06:57","2024-03-18T17:26:53",1195.8773,0.019771326,codecarbon_proc,0.016361289,0.08366776,0.0019570182,process,0,vgg16,19
a1a460e1-e6d9-4c51-899d-f6135acd8be7,d50dba58-2fea-451c-8e23-90fc16c1e17a,60.382164,0,0,0.5601816,0.09257048,64,90,0.001,"","","","2024-03-18T17:06:57","2024-03-18T17:26:53",1195.9207,0.017945992,codecarbon_proc_filter,0.01636171,0.07429315,0.0019156177,process,0,vgg16,19
a1a460e1-e6d9-4c51-899d-f6135acd8be7,"68c32d48-6b2d-4f45-bed6-303e7e1ae7be",60.382164,0,0,0.5601816,0.1387425,64,90,0.001,"","","","2024-03-18T17:06:57","2024-03-18T17:26:52",1195.0,0.023452265,carbontracker_proc,0.0,0.0,0.0,process,0,vgg16,19
a1a460e1-e6d9-4c51-899d-f6135acd8be7,"36a05eae-1651-426d-9fee-3dbd6d11b86f",60.382164,0,0,0.5601816,0.11603007,64,90,0.001,"","","","2024-03-18T17:06:57","2024-03-18T17:26:53",1195.7683,0.022493936,codecarbon,0.016360313,0.08366473,0.01600502,machine,0,vgg16,19
a1a460e1-e6d9-4c51-899d-f6135acd8be7,"9574f5c1-2987-4408-ba96-030b708e7620",60.382164,0,0,0.5601816,0.1320872,64,90,0.001,"","","","2024-03-18T17:06:57","2024-03-18T17:26:52",1195.0,,openzmeter,0.0,0.0,0.0,machine,0,vgg16,19
a1a460e1-e6d9-4c51-899d-f6135acd8be7,"0d50c593-ca86-43ba-b4fa-0d8e4f8c9ce9",60.382164,0,0,0.5601816,0.08849171,64,90,0.001,"","","","2024-03-18T17:06:57","2024-03-18T17:26:52",1195.1754,0.017655423,eco2ai,0.0,0.0,0.0,process,0,vgg16,19
b0b929b7-ba83-4ebd-b6c6-8fff0f03b01d,"1c1b6a55-58fc-4bac-b0dd-c9e1471b99c3",81.83439,0,0,0.7981489,0.14115484,64,90,0.001,"","","","2024-03-19T15:17:28","2024-03-19T15:37:35",1207.0,0.02386003,carbontracker_proc,0.0,0.0,0.0,process,0,resnet18,68
b0b929b7-ba83-4ebd-b6c6-8fff0f03b01d,d702abde-9092-42f5-bda7-e000b4836799,81.83439,0,0,0.7981489,0.13332492,64,90,0.001,"","","","2024-03-19T15:17:29","2024-03-19T15:37:35",1206.0,,openzmeter,0.0,0.0,0.0,machine,0,resnet18,68
b0b929b7-ba83-4ebd-b6c6-8fff0f03b01d,"0f02733d-ba95-4e20-a000-e5f7c95c0695",81.83439,0,0,0.7981489,0.085720986,64,90,0.001,"","","","2024-03-19T15:17:28","2024-03-19T15:37:35",1207.0646,0.017102621,eco2ai,0.0,0.0,0.0,process,0,resnet18,68
b0b929b7-ba83-4ebd-b6c6-8fff0f03b01d,"1c1b6a55-58fc-4bac-b0dd-c9e1471b99c3",81.83439,0,0,0.7981489,0.15577744,64,90,0.001,"","","","2024-03-19T15:17:28","2024-03-19T15:37:35",1207.0,0.026331754,carbontracker,0.0,0.0,0.0,machine,0,resnet18,68
b0b929b7-ba83-4ebd-b6c6-8fff0f03b01d,"9d910c0f-5180-4eda-ac0b-beef4ca4d8bd",81.83439,0,0,0.7981489,0.09255185,64,90,0.001,"","","","2024-03-19T15:17:27","2024-03-19T15:37:36",1208.0637,0.01794238,codecarbon_proc_filter,0.02009269,0.07047654,0.001982621,process,0,resnet18,68
b0b929b7-ba83-4ebd-b6c6-8fff0f03b01d,"692dbbdc-01ac-446b-9b20-2d589866e796",81.83439,0,0,0.7981489,0.10212215,64,90,0.001,"","","","2024-03-19T15:17:28","2024-03-19T15:37:36",1207.9353,0.019797707,codecarbon_proc,0.020091355,0.079993635,0.0020371603,process,0,resnet18,68
b0b929b7-ba83-4ebd-b6c6-8fff0f03b01d,"8a3d74d5-5cb9-47fb-9cbc-36724a6db517",81.83439,0,0,0.7981489,0.11603179,64,90,0.001,"","","","2024-03-19T15:17:28","2024-03-19T15:37:36",1207.668,0.02249427,codecarbon,0.020088559,0.0799847,0.015958523,machine,0,resnet18,68
b0b929b7-ba83-4ebd-b6c6-8fff0f03b01d,"9ac50834-155f-4759-84a4-328f48a6fc41",81.83439,0,0,0.7981489,0.106329076,64,90,0.001,"","","","2024-03-19T15:17:28","2024-03-19T15:37:36",1207.81,0.020613274,codecarbon_filter,0.020090003,0.0704702,0.015768876,machine,0,resnet18,68
b236ebad-7680-4118-9230-c27744579582,ba9d7319-5736-4814-acf5-faad0c6bdaf6,81.42675,0,0,0.7936041,0.101257674,64,90,0.001,"","","","2024-03-19T19:48:36","2024-03-19T20:08:40",1203.8826,0.019630117,codecarbon_proc,0.019895507,0.07927838,0.00208379,process,0,resnet18,67
b236ebad-7680-4118-9230-c27744579582,"7470cc04-d75f-4d23-9dc3-6c80ef928a09",81.42675,0,0,0.7936041,0.09188577,64,90,0.001,"","","","2024-03-19T19:48:35","2024-03-19T20:08:40",1204.1724,0.01781325,codecarbon_proc_filter,0.01989889,0.069923565,0.0020633133,process,0,resnet18,67
b236ebad-7680-4118-9230-c27744579582,"6469a40f-e02e-4fa3-82e0-5211805ddb42",81.42675,0,0,0.7936041,0.11504827,64,90,0.001,"","","","2024-03-19T19:48:35","2024-03-19T20:08:39",1203.204,0.022303602,codecarbon,0.01988852,0.07925901,0.015900739,machine,0,resnet18,67
b236ebad-7680-4118-9230-c27744579582,"924ce019-922a-43fd-a01c-11aee727762b",81.42675,0,0,0.7936041,0.13605689,64,90,0.001,"","","","2024-03-19T19:48:36","2024-03-19T20:08:39",1203.0,0.022998301,carbontracker_proc,0.0,0.0,0.0,process,0,resnet18,67
b236ebad-7680-4118-9230-c27744579582,"924ce019-922a-43fd-a01c-11aee727762b",81.42675,0,0,0.7936041,0.15491226,64,90,0.001,"","","","2024-03-19T19:48:36","2024-03-19T20:08:39",1203.0,0.026185509,carbontracker,0.0,0.0,0.0,machine,0,resnet18,67
b236ebad-7680-4118-9230-c27744579582,"241ef6c2-b9df-4184-b184-e912e6a67374",81.42675,0,0,0.7936041,0.08701069,64,90,0.001,"","","","2024-03-19T19:48:36","2024-03-19T20:08:38",1202.5936,0.017359938,eco2ai,0.0,0.0,0.0,process,0,resnet18,67
b236ebad-7680-4118-9230-c27744579582,"85eba02a-8468-4b79-a50b-eb612e35fa9f",81.42675,0,0,0.7936041,0.13247713,64,90,0.001,"","","","2024-03-19T19:48:36","2024-03-19T20:08:38",1202.0,,openzmeter,0.0,0.0,0.0,machine,0,resnet18,67
b236ebad-7680-4118-9230-c27744579582,bb3646ea-13bc-419d-924b-f1a04991d0cc,81.42675,0,0,0.7936041,0.10551595,64,90,0.001,"","","","2024-03-19T19:48:36","2024-03-19T20:08:40",1203.5579,0.020455638,codecarbon_filter,0.019892016,0.069910794,0.015713137,machine,0,resnet18,67
bed6112c-8679-47d9-851c-9ef17befee19,"72797393-d8bd-4c46-be83-4500896b229e",81.42675,0,0,0.7936041,0.09187866,64,90,0.001,"","","","2024-03-19T19:06:45","2024-03-19T19:26:49",1203.5006,0.017811872,codecarbon_proc_filter,0.019960482,0.069855124,0.0020630558,process,0,resnet18,67
bed6112c-8679-47d9-851c-9ef17befee19,"8792c20b-6260-42e5-a578-22ac0bd39dd8",81.42675,0,0,0.7936041,0.10119718,64,90,0.001,"","","","2024-03-19T19:06:45","2024-03-19T19:26:49",1203.1992,0.019618388,codecarbon_proc,0.019957278,0.07923125,0.0020086544,process,0,resnet18,67
bed6112c-8679-47d9-851c-9ef17befee19,d572d2f0-8cf0-4daa-a7ce-8a47379aff11,81.42675,0,0,0.7936041,0.105494864,64,90,0.001,"","","","2024-03-19T19:06:45","2024-03-19T19:26:48",1202.8523,0.020451551,codecarbon_filter,0.019953897,0.06983975,0.015701218,machine,0,resnet18,67
bed6112c-8679-47d9-851c-9ef17befee19,"1b74eca5-660a-4254-aabb-bc2667e5e3a2",81.42675,0,0,0.7936041,0.11491408,64,90,0.001,"","","","2024-03-19T19:06:45","2024-03-19T19:26:48",1202.5234,0.022277588,codecarbon,0.019812774,0.07921096,0.015890343,machine,0,resnet18,67
bed6112c-8679-47d9-851c-9ef17befee19,"209db86c-a62a-414c-8227-2e27b6bfb19f",81.42675,0,0,0.7936041,0.13485701,64,90,0.001,"","","","2024-03-19T19:06:45","2024-03-19T19:26:47",1202.0,0.022795482,carbontracker_proc,0.0,0.0,0.0,process,0,resnet18,67
bed6112c-8679-47d9-851c-9ef17befee19,"209db86c-a62a-414c-8227-2e27b6bfb19f",81.42675,0,0,0.7936041,0.15501453,64,90,0.001,"","","","2024-03-19T19:06:45","2024-03-19T19:26:47",1202.0,0.026202796,carbontracker,0.0,0.0,0.0,machine,0,resnet18,67
bed6112c-8679-47d9-851c-9ef17befee19,"719e1476-54f3-438a-a388-20460a8a2ab4",81.42675,0,0,0.7936041,0.086303435,64,90,0.001,"","","","2024-03-19T19:06:45","2024-03-19T19:26:46",1201.8552,0.01721883,eco2ai,0.0,0.0,0.0,process,0,resnet18,67
bed6112c-8679-47d9-851c-9ef17befee19,"1b98a89f-c6e8-4f74-8995-81f37499fd8f",81.42675,0,0,0.7936041,0.13295817,64,90,0.001,"","","","2024-03-19T19:06:46","2024-03-19T19:26:48",1202.0,,openzmeter,0.0,0.0,0.0,machine,0,resnet18,67
c02ce2e1-fd4d-4c39-a61b-9d367bb0fadd,"53760194-ecd8-4176-b0c9-783f51bfb369",81.528656,0,0,0.7947271,0.15461051,64,90,0.001,"","","","2024-03-19T08:03:47","2024-03-19T08:23:49",1202.0,0.026134504,carbontracker,0.0,0.0,0.0,machine,0,resnet18,69
c02ce2e1-fd4d-4c39-a61b-9d367bb0fadd,"7abfd899-8088-4530-91d0-ba2960f9026f",81.528656,0,0,0.7947271,0.11657346,64,90,0.001,"","","","2024-03-19T08:03:47","2024-03-19T08:23:50",1202.2102,0.022599282,codecarbon,0.020097509,0.080385275,0.016090678,machine,0,resnet18,69
c02ce2e1-fd4d-4c39-a61b-9d367bb0fadd,"8b216755-faff-4b0b-9bd9-89d279e2d930",81.528656,0,0,0.7947271,0.1069536,64,90,0.001,"","","","2024-03-19T08:03:47","2024-03-19T08:23:50",1202.2833,0.020734346,codecarbon_filter,0.020231068,0.07102201,0.015700513,machine,0,resnet18,69
c02ce2e1-fd4d-4c39-a61b-9d367bb0fadd,f2ad5f64-cd64-466e-959f-9b3572ec6296,81.528656,0,0,0.7947271,0.10264853,64,90,0.001,"","","","2024-03-19T08:03:47","2024-03-19T08:23:50",1202.3473,0.019899752,codecarbon_proc,0.020231677,0.08038954,0.0020273165,process,0,resnet18,69
c02ce2e1-fd4d-4c39-a61b-9d367bb0fadd,"50a2919b-f613-47ca-be31-9fd0ce5d1cbf",81.528656,0,0,0.7947271,0.09324719,64,90,0.001,"","","","2024-03-19T08:03:47","2024-03-19T08:23:50",1202.4092,0.01807718,codecarbon_proc_filter,0.020232406,0.07102533,0.0019894582,process,0,resnet18,69
c02ce2e1-fd4d-4c39-a61b-9d367bb0fadd,"7d3a4c9c-d840-4788-ac36-0391b2584a71",81.528656,0,0,0.7947271,0.13437486,64,90,0.001,"","","","2024-03-19T08:03:48","2024-03-19T08:23:49",1201.0,,openzmeter,0.0,0.0,0.0,machine,0,resnet18,69
c02ce2e1-fd4d-4c39-a61b-9d367bb0fadd,be7219d8-90e4-4dfb-8549-780fbf68a42a,81.528656,0,0,0.7947271,0.08781282,64,90,0.001,"","","","2024-03-19T08:03:47","2024-03-19T08:23:48",1201.678,0.017519973,eco2ai,0.0,0.0,0.0,process,0,resnet18,69
c02ce2e1-fd4d-4c39-a61b-9d367bb0fadd,"53760194-ecd8-4176-b0c9-783f51bfb369",81.528656,0,0,0.7947271,0.13985948,64,90,0.001,"","","","2024-03-19T08:03:47","2024-03-19T08:23:49",1202.0,0.02364107,carbontracker_proc,0.0,0.0,0.0,process,0,resnet18,69
c50f3044-a65d-4203-8b44-c39437ce0c94,"5483bbd2-289b-4a09-ae0c-aa31de275d45",81.83439,0,0,0.7981489,0.14049509,64,90,0.001,"","","","2024-03-19T15:59:19","2024-03-19T16:19:19",1200.0,0.02374851,carbontracker_proc,0.0,0.0,0.0,process,0,resnet18,68
c50f3044-a65d-4203-8b44-c39437ce0c94,"22e9884a-0a5f-420e-8f9a-c8bee99076ad",81.83439,0,0,0.7981489,0.09243836,64,90,0.001,"","","","2024-03-19T15:59:19","2024-03-19T16:19:20",1200.3655,0.017920379,codecarbon_proc_filter,0.02007667,0.070394576,0.0019671198,process,0,resnet18,68
c50f3044-a65d-4203-8b44-c39437ce0c94,d064cd48-786b-4bee-8e13-4603aac1ebdf,81.83439,0,0,0.7981489,0.101881176,64,90,0.001,"","","","2024-03-19T15:59:19","2024-03-19T16:19:20",1200.186,0.01975099,codecarbon_proc,0.020074796,0.07974421,0.002062166,process,0,resnet18,68
c50f3044-a65d-4203-8b44-c39437ce0c94,a0ed04dd-84eb-4694-9110-674b9babbafd,81.83439,0,0,0.7981489,0.10613001,64,90,0.001,"","","","2024-03-19T15:59:18","2024-03-19T16:19:19",1200.0337,0.020574681,codecarbon_filter,0.020073172,0.07038689,0.015669955,machine,0,resnet18,68
c50f3044-a65d-4203-8b44-c39437ce0c94,"5483bbd2-289b-4a09-ae0c-aa31de275d45",81.83439,0,0,0.7981489,0.15594131,64,90,0.001,"","","","2024-03-19T15:59:19","2024-03-19T16:19:18",1199.0,0.026359452,carbontracker,0.0,0.0,0.0,machine,0,resnet18,68
c50f3044-a65d-4203-8b44-c39437ce0c94,"7e7964ca-369d-44a9-bee3-e2414dc39017",81.83439,0,0,0.7981489,0.08656726,64,90,0.001,"","","","2024-03-19T15:59:19","2024-03-19T16:19:18",1199.1825,0.017271467,eco2ai,0.0,0.0,0.0,process,0,resnet18,68
c50f3044-a65d-4203-8b44-c39437ce0c94,bbd42632-0e1e-4e3f-a190-dc708bfbf177,81.83439,0,0,0.7981489,0.13270938,64,90,0.001,"","","","2024-03-19T15:59:20","2024-03-19T16:19:19",1199.0,,openzmeter,0.0,0.0,0.0,machine,0,resnet18,68
c50f3044-a65d-4203-8b44-c39437ce0c94,"72263142-703d-4c72-b4f4-f77036388c41",81.83439,0,0,0.7981489,0.1155413,64,90,0.001,"","","","2024-03-19T15:59:19","2024-03-19T16:19:19",1199.8546,0.022399183,codecarbon,0.01994417,0.07973412,0.015863022,machine,0,resnet18,68
ca2dadce-a4d8-4c9b-9b01-b754d1c3928c,"06d00652-4e34-4d80-a61e-fe04b2727dc9",67.592354,0,0,0.6399218,0.12136511,64,81,0.001,"","","","2024-03-17T23:04:26","2024-03-17T23:24:22",1196.0,0.01941616,carbontracker,0.0,0.0,0.0,machine,0,alexnet,81
ca2dadce-a4d8-4c9b-9b01-b754d1c3928c,df030c65-04d1-4eef-a2b5-f21f4866767d,67.592354,0,0,0.6399218,0.067378566,64,81,0.001,"","","","2024-03-17T23:04:26","2024-03-17T23:24:23",1196.6943,0.013062211,codecarbon_proc_filter,0.020205306,0.045296684,0.0018765754,process,0,alexnet,81
ca2dadce-a4d8-4c9b-9b01-b754d1c3928c,"0b598111-0150-463d-9cbe-c2b5171c9ee3",67.592354,0,0,0.6399218,0.0768766,64,81,0.001,"","","","2024-03-17T23:04:26","2024-03-17T23:24:23",1196.6412,0.014903529,codecarbon_proc,0.020204794,0.054746576,0.0019252346,process,0,alexnet,81
ca2dadce-a4d8-4c9b-9b01-b754d1c3928c,"88e4c17d-a613-4902-9299-d00721384b4e",67.592354,0,0,0.6399218,0.08112845,64,81,0.001,"","","","2024-03-17T23:04:25","2024-03-17T23:24:22",1196.5715,0.015727805,codecarbon_filter,0.02020423,0.04529448,0.015629742,machine,0,alexnet,81
ca2dadce-a4d8-4c9b-9b01-b754d1c3928c,"2f88fced-758d-4b17-a403-2d32f5adef74",67.592354,0,0,0.6399218,0.1065116,64,81,0.001,"","","","2024-03-17T23:04:27","2024-03-17T23:24:22",1195.0,,openzmeter,0.0,0.0,0.0,machine,0,alexnet,81
ca2dadce-a4d8-4c9b-9b01-b754d1c3928c,"516d26fe-ee56-4aa2-8566-1710862bd6d8",67.592354,0,0,0.6399218,0.05084272,64,81,0.001,"","","","2024-03-17T23:04:26","2024-03-17T23:24:21",1195.9573,0.010143885,eco2ai,0.0,0.0,0.0,process,0,alexnet,81
ca2dadce-a4d8-4c9b-9b01-b754d1c3928c,"06d00652-4e34-4d80-a61e-fe04b2727dc9",67.592354,0,0,0.6399218,0.102846906,64,81,0.001,"","","","2024-03-17T23:04:26","2024-03-17T23:24:22",1196.0,0.01738467,carbontracker_proc,0.0,0.0,0.0,process,0,alexnet,81
ca2dadce-a4d8-4c9b-9b01-b754d1c3928c,"6f75f7bb-728d-478e-93c9-63e9fd6d2caa",67.592354,0,0,0.6399218,0.09063634,64,81,0.001,"","","","2024-03-17T23:04:25","2024-03-17T23:24:22",1196.5211,0.017571034,codecarbon,0.02007349,0.054743964,0.015818886,machine,0,alexnet,81
ca7f37c3-9026-4744-9073-ca518329b242,"95655ce5-71fd-42fe-bd99-a12cc1de4bd3",81.42675,0,0,0.7936041,0.10102156,64,90,0.001,"","","","2024-03-19T15:38:26","2024-03-19T15:58:29",1202.0576,0.019584341,codecarbon_proc,0.019878488,0.07915232,0.0019907404,process,0,resnet18,67
ca7f37c3-9026-4744-9073-ca518329b242,"111fb2c4-1a8b-4bdc-b007-966826bd6cfe",81.42675,0,0,0.7936041,0.10572218,64,90,0.001,"","","","2024-03-19T15:38:26","2024-03-19T15:58:28",1201.9149,0.02049562,codecarbon_filter,0.019877037,0.06976227,0.016082877,machine,0,resnet18,67
ca7f37c3-9026-4744-9073-ca518329b242,"10a0dfdf-c8bf-4355-9610-e74c1e864048",81.42675,0,0,0.7936041,0.09161932,64,90,0.001,"","","","2024-03-19T15:38:26","2024-03-19T15:58:29",1202.194,0.017761597,codecarbon_proc_filter,0.01987988,0.06976883,0.0019706122,process,0,resnet18,67
ca7f37c3-9026-4744-9073-ca518329b242,"5edafe73-3651-4857-bd6d-23b6c4492320",81.42675,0,0,0.7936041,0.114843026,64,90,0.001,"","","","2024-03-19T15:38:26","2024-03-19T15:58:28",1201.7565,0.022263814,codecarbon,0.019875491,0.07914289,0.01582464,machine,0,resnet18,67
ca7f37c3-9026-4744-9073-ca518329b242,f9108977-a1b7-4fff-ae32-e38a8c3be8db,81.42675,0,0,0.7936041,0.1321467,64,90,0.001,"","","","2024-03-19T15:38:26","2024-03-19T15:58:27",1201.0,,openzmeter,0.0,0.0,0.0,machine,0,resnet18,67
ca7f37c3-9026-4744-9073-ca518329b242,c5a6a0b4-265a-4d59-b811-e25cdb8f06b9,81.42675,0,0,0.7936041,0.0853937,64,90,0.001,"","","","2024-03-19T15:38:26","2024-03-19T15:58:27",1201.0505,0.017037323,eco2ai,0.0,0.0,0.0,process,0,resnet18,67
